"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000128, 1, 0.000128, pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
1.315062, 1.929527, 1.508519, 1, 0.193458, pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
6.002346, 0.434075, 6.443068, 2, 0.440722, pca_whiten=''true'', rf_max_features='0.6263875900678313', rf_n_estimators='178'
11.585491, 0.427671, 12.094635, 3, 0.509145, pca_whiten=''false'', rf_max_features='0.3021465708060675', rf_n_estimators='203'
15.828302, 0.423671, 16.597156, 4, 0.768854, pca_whiten=''true'', rf_max_features='0.30586418148323496', rf_n_estimators='221'
33.924770, 0.413021, 35.256546, 5, 1.331776, pca_whiten=''false'', rf_max_features='0.5169655679501186', rf_n_estimators='270'
44.925329, 0.410195, 47.128425, 6, 2.203096, pca_whiten=''false'', rf_max_features='0.5005156676459398', rf_n_estimators='84'
64.412042, 0.405775, 67.378645, 7, 2.966603, pca_whiten=''false'', rf_max_features='0.5176642318716871', rf_n_estimators='39'
168.219366, 0.398414, 178.149493, 8, 9.930128, pca_whiten=''true'', rf_max_features='0.45906446122103606', rf_n_estimators='145'
179.039171, 0.394141, 190.361325, 9, 11.322154, pca_whiten=''true'', rf_max_features='0.496225004324383', rf_n_estimators='16'
306.223564, 0.388909, 323.518450, 10, 17.294887, pca_whiten=''false'', rf_max_features='0.5232237309634533', rf_n_estimators='76'
