"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000158, 1, 0.000158, isomap_n_components='2', isomap_n_neighbors='5', rf_max_features='0.5', rf_n_estimators='10'
0.626638, 1.519872, 0.675037, 1, 0.048399, isomap_n_components='2', isomap_n_neighbors='5', rf_max_features='0.5', rf_n_estimators='10'
2.477422, 1.138013, 2.654773, 2, 0.177351, isomap_n_components='2', isomap_n_neighbors='7', rf_max_features='0.7705914184339647', rf_n_estimators='220'
3.602242, 1.048375, 3.804073, 3, 0.201831, isomap_n_components='4', isomap_n_neighbors='5', rf_max_features='0.42825496760388254', rf_n_estimators='109'
16.171967, 0.584948, 17.663188, 4, 1.491221, isomap_n_components='4', isomap_n_neighbors='7', rf_max_features='0.5516921520132867', rf_n_estimators='118'
58.196354, 0.558252, 62.064266, 5, 3.867912, isomap_n_components='2', isomap_n_neighbors='4', rf_max_features='0.7087821014018643', rf_n_estimators='211'
93.676392, 0.554870, 99.917962, 6, 6.241570, isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.494418343069899', rf_n_estimators='196'
108.200113, 0.551488, 115.573059, 7, 7.372946, isomap_n_components='2', isomap_n_neighbors='4', rf_max_features='0.3338718866304119', rf_n_estimators='35'
109.695822, 0.551420, 117.240565, 8, 7.544742, isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.47183217160449087', rf_n_estimators='168'
142.313252, 0.550307, 152.331336, 9, 10.018084, isomap_n_components='2', isomap_n_neighbors='4', rf_max_features='0.7300875383058847', rf_n_estimators='183'
145.153337, 0.541719, 155.286800, 10, 10.133464, isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.477485229822181', rf_n_estimators='266'
161.202082, 0.536774, 172.380870, 11, 11.178788, isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.4761144063996944', rf_n_estimators='300'
207.796901, 0.530129, 221.798822, 12, 14.001921, isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.3717255602962268', rf_n_estimators='295'
210.650563, 0.527662, 224.975726, 13, 14.325163, isomap_n_components='2', isomap_n_neighbors='4', rf_max_features='0.4370891237079097', rf_n_estimators='74'
274.885159, 0.504048, 295.212916, 14, 20.327756, isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.4766565952854436', rf_n_estimators='32'
280.421289, 0.496638, 301.315851, 15, 20.894562, isomap_n_components='2', isomap_n_neighbors='4', rf_max_features='0.6699258343692444', rf_n_estimators='14'
