"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000056, 1, 0.000056, haralick_distance='1'
100000.100010, 2147483647.000000, 100000.102202, 1, 0.002192, haralick_distance='1'
