"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000060, 1, 0.000060, svm_C='0.1', svm_gamma='4.005'
1.244068, 1.062259, 1.259127, 1, 0.015059, svm_C='0.1', svm_gamma='4.005'
2.423630, 1.029111, 2.469016, 2, 0.045386, svm_C='100.0', svm_gamma='2.0075'
3.613466, 1.028502, 3.671232, 3, 0.057765, svm_C='75.025', svm_gamma='4.005'
6.038188, 1.025558, 6.145982, 4, 0.107794, svm_C='75.025', svm_gamma='6.0024999999999995'
8.284454, 1.010239, 8.444114, 5, 0.159660, svm_C='50.050000000000004', svm_gamma='0.01'
15.199162, 1.005116, 15.511134, 6, 0.311972, svm_C='25.075000000000003', svm_gamma='0.01'
