"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000163, 1, 0.000163, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
112.629471, 0.893438, 112.780538, 1, 0.151067, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
135.714411, 0.882498, 136.506620, 2, 0.792208, pca_whiten=''true'', svm_C='28.47602111141865', svm_gamma='0.8905090834586253'
144.597260, 0.853052, 145.630776, 3, 1.033515, pca_whiten=''false'', svm_C='35.6177788970462', svm_gamma='0.6139953250167454'
173.799380, 0.782472, 175.888504, 4, 2.089124, pca_whiten=''false'', svm_C='36.331749811856746', svm_gamma='0.2631765166368688'
200.601400, 0.692008, 203.881015, 5, 3.279614, pca_whiten=''false'', svm_C='62.50814177672008', svm_gamma='0.028977341676197955'
281.448767, 0.680668, 287.883926, 6, 6.435160, pca_whiten=''false'', svm_C='15.453345846017246', svm_gamma='0.03208729760716729'
586.115421, 0.678697, 606.220106, 7, 20.104685, pca_whiten=''false'', svm_C='23.17060124845407', svm_gamma='0.03208729760716729'
637.628568, 0.675157, 659.672534, 8, 22.043966, pca_whiten=''false'', svm_C='17.9244486001282', svm_gamma='0.05501101066341071'
721.148722, 0.670392, 746.858634, 9, 25.709912, pca_whiten=''false'', svm_C='5.976264676155861', svm_gamma='0.060081219379483186'
