"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000360, 1, 0.000360, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='1', pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
35.916596, 2.305078, 35.933614, 1, 0.017018, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='1', pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
71.469246, 0.714154, 71.557655, 2, 0.088408, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='3', pca_whiten=''false'', rf_max_features='0.7354015303010129', rf_n_estimators='186'
73.961337, 0.389865, 74.067965, 3, 0.106628, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''SVM'', pca_whiten=''false'', svm_C='54.10582404072731', svm_gamma='5.627505745726167'
78.567242, 0.352579, 78.841285, 4, 0.274044, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''true'', rf_max_features='0.5249461832010445', rf_n_estimators='134'
568.907178, 0.341919, 570.839336, 5, 1.932158, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''SVM'', isomap_n_components='4', isomap_n_neighbors='6', svm_C='0.16775486511105864', svm_gamma='5.175842249158035'
682.109860, 0.287097, 684.390771, 6, 2.280911, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''true'', rf_max_features='0.5249461832010445', rf_n_estimators='105'
882.490047, 0.283997, 885.868136, 7, 3.378089, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''false'', rf_max_features='0.34479844956112643', rf_n_estimators='41'
959.687118, 0.281628, 963.427441, 8, 3.740323, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''false'', rf_max_features='0.42189798323200167', rf_n_estimators='64'
963.453708, 0.281604, 967.218149, 9, 3.764441, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''true'', rf_max_features='0.5110021680081005', rf_n_estimators='274'
1040.784654, 0.278620, 1044.868355, 10, 4.083701, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''false'', rf_max_features='0.43856855821110513', rf_n_estimators='130'
1190.368347, 0.278324, 1194.862492, 11, 4.494145, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''false'', rf_max_features='0.43642687559357135', rf_n_estimators='102'
1265.259815, 0.276082, 1269.948116, 12, 4.688301, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''false'', rf_max_features='0.3024603845084104', rf_n_estimators='251'
