"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000064, 1, 0.000064, haralick_distance='1'
100000.100840, 2147483647.000000, 100000.103396, 1, 0.002557, haralick_distance='1'
