"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000103, 1, 0.000103, svm_C='0.1', svm_gamma='4.005'
1.192981, 0.327196, 1.223195, 1, 0.030214, svm_C='0.1', svm_gamma='4.005'
2.356193, 0.309935, 2.439325, 2, 0.083132, svm_C='100.0', svm_gamma='2.0075'
6.616286, 0.307855, 6.820536, 3, 0.204250, svm_C='75.025', svm_gamma='6.0024999999999995'
8.043200, 0.307811, 8.312880, 4, 0.269680, svm_C='100.0', svm_gamma='6.0024999999999995'
18.954813, 0.307523, 19.599126, 5, 0.644313, svm_C='100.0', svm_gamma='4.005'
