"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000119, 1, 0.000119, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
90.390612, 0.554709, 90.456657, 1, 0.066045, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
183.170113, 0.554390, 183.403873, 2, 0.233759, haralick_distance='1', isomap_n_components='4', isomap_n_neighbors='7', svm_C='72.54534814538891', svm_gamma='4.489288587472055'
276.021008, 0.480729, 276.327366, 3, 0.306358, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='6', svm_C='78.990011851405', svm_gamma='6.602930247746782'
1507.830927, 0.473755, 1510.346015, 4, 2.515088, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='6', svm_C='18.253089843996378', svm_gamma='6.675583330720798'
1938.530339, 0.462542, 1941.828697, 5, 3.298358, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='30.036388361509584', svm_gamma='2.866003042075578'
2448.286335, 0.462535, 2452.667936, 6, 4.381601, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='38.29422971668946', svm_gamma='4.211119445388482'
2872.208524, 0.459658, 2877.541904, 7, 5.333380, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='5', svm_C='72.20490751002833', svm_gamma='3.9252182288485'
3157.799662, 0.458800, 3163.737570, 8, 5.937908, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='5', svm_C='74.9997295351236', svm_gamma='3.624674137526'
4817.615212, 0.444251, 4826.958698, 9, 9.343486, haralick_distance='3', isomap_n_components='3', isomap_n_neighbors='6', svm_C='36.350555232741804', svm_gamma='2.493080816981032'
5036.583651, 0.427724, 5046.627340, 10, 10.043688, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='6', svm_C='6.264035952044992', svm_gamma='1.0618530616839312'
7471.212739, 0.423808, 7486.540009, 11, 15.327270, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='0.4491084791608211', svm_gamma='0.4329124642235839'
7611.144436, 0.421798, 7626.768094, 12, 15.623658, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='7.346857368414327', svm_gamma='0.5760540999728614'
