"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000111, 1, 0.000111, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
0.837084, 0.534997, 0.956087, 1, 0.119004, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
2.449560, 0.529181, 3.033735, 2, 0.584174, pca_whiten=''true'', svm_C='1.2716634603503483', svm_gamma='5.837543753082359'
3.324507, 0.526437, 4.246831, 3, 0.922325, pca_whiten=''true'', svm_C='69.69712111971603', svm_gamma='7.565840455614787'
3.967827, 0.526286, 4.951829, 4, 0.984002, pca_whiten=''false'', svm_C='43.44972047643372', svm_gamma='7.1582797874925035'
4.528511, 0.525733, 5.694247, 5, 1.165736, pca_whiten=''false'', svm_C='14.283036232071371', svm_gamma='7.12433244522769'
6.197845, 0.525630, 8.241980, 6, 2.044135, pca_whiten=''true'', svm_C='16.695077533309327', svm_gamma='6.314512449817805'
7.548916, 0.524722, 10.135441, 7, 2.586525, pca_whiten=''true'', svm_C='29.9278263443308', svm_gamma='5.6831442858984085'
8.037825, 0.524430, 10.838765, 8, 2.800940, pca_whiten=''false'', svm_C='11.43790148147501', svm_gamma='5.52026477940962'
15.161088, 0.503496, 20.142725, 9, 4.981637, pca_whiten=''false'', svm_C='62.50814177672008', svm_gamma='0.028977341676197955'
26.649509, 0.502726, 35.829515, 10, 9.180006, pca_whiten=''true'', svm_C='45.42892099144114', svm_gamma='0.02973624015416109'
29.475427, 0.492078, 39.597158, 11, 10.121731, pca_whiten=''true'', svm_C='66.29709802411378', svm_gamma='0.028481769138808698'
33.824958, 0.477228, 45.333579, 12, 11.508621, pca_whiten=''false'', svm_C='34.72469999594035', svm_gamma='0.1624585561281567'
56.545961, 0.474813, 75.897422, 13, 19.351460, pca_whiten=''true'', svm_C='18.05571181722623', svm_gamma='0.1804608153644384'
