"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000107, 1, 0.000107, isomap_n_components='2', isomap_n_neighbors='5'
1.596741, 17.555585, 1.650836, 1, 0.054095, isomap_n_components='2', isomap_n_neighbors='5'
8.644188, 16.401040, 9.205724, 2, 0.561536, isomap_n_components='4', isomap_n_neighbors='4'
