"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000124, 1, 0.000124, isomap_n_components='2', isomap_n_neighbors='5', rf_max_features='0.5', rf_n_estimators='10'
0.742859, 2.636268, 0.760098, 1, 0.017239, isomap_n_components='2', isomap_n_neighbors='5', rf_max_features='0.5', rf_n_estimators='10'
2.306817, 0.841846, 2.372365, 2, 0.065548, isomap_n_components='2', isomap_n_neighbors='7', rf_max_features='0.7705914184339647', rf_n_estimators='220'
3.412704, 0.455559, 3.494967, 3, 0.082263, isomap_n_components='4', isomap_n_neighbors='5', rf_max_features='0.42825496760388254', rf_n_estimators='109'
24.047445, 0.442307, 24.862382, 4, 0.814936, isomap_n_components='4', isomap_n_neighbors='6', rf_max_features='0.3908563055255074', rf_n_estimators='252'
59.778242, 0.439455, 62.042576, 5, 2.264334, isomap_n_components='4', isomap_n_neighbors='6', rf_max_features='0.37251191691591634', rf_n_estimators='35'
71.496865, 0.398807, 74.117110, 6, 2.620245, isomap_n_components='4', isomap_n_neighbors='5', rf_max_features='0.31821838278740616', rf_n_estimators='126'
89.826855, 0.394844, 93.232411, 7, 3.405556, isomap_n_components='4', isomap_n_neighbors='5', rf_max_features='0.3112227214100004', rf_n_estimators='200'
109.147449, 0.382074, 113.317707, 8, 4.170259, isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.32059143210790314', rf_n_estimators='196'
150.631940, 0.381337, 156.679083, 9, 6.047143, isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.34917690030937054', rf_n_estimators='178'
