"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000103, 1, 0.000103, isomap_n_components='2', isomap_n_neighbors='5'
0.695470, 17.555585, 0.705844, 1, 0.010374, isomap_n_components='2', isomap_n_neighbors='5'
4.179875, 16.401040, 4.317119, 2, 0.137244, isomap_n_components='4', isomap_n_neighbors='4'
