"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000134, 1, 0.000134, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
79.597282, 0.554742, 79.641354, 1, 0.044072, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
161.029835, 0.548161, 161.190821, 2, 0.160986, haralick_distance='1', isomap_n_components='4', isomap_n_neighbors='7', svm_C='72.54534814538891', svm_gamma='4.489288587472055'
240.523808, 0.476422, 240.706578, 3, 0.182770, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='6', svm_C='78.990011851405', svm_gamma='6.602930247746782'
741.257173, 0.471308, 742.180471, 4, 0.923298, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='6', svm_C='24.92171341697036', svm_gamma='5.587310874788152'
779.760036, 0.471178, 780.706998, 5, 0.946962, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='6', svm_C='18.253089843996378', svm_gamma='6.675583330720798'
1009.406255, 0.458453, 1010.700325, 6, 1.294071, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='30.036388361509584', svm_gamma='2.866003042075578'
1433.366695, 0.443687, 1435.368083, 7, 2.001388, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='6', svm_C='1.2321033202162368', svm_gamma='4.070170148655203'
2211.879122, 0.432302, 2215.170953, 8, 3.291831, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='6', svm_C='27.323447319166636', svm_gamma='0.5711819691987743'
3750.687619, 0.420130, 3756.851787, 9, 6.164168, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='0.5534814774062319', svm_gamma='1.6076526847399393'
3981.909145, 0.419528, 3988.410322, 10, 6.501177, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='0.4491084791608211', svm_gamma='0.4329124642235839'
5064.719837, 0.419187, 5073.268449, 11, 8.548612, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='8.631503890576987', svm_gamma='0.3576610750933094'
