"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000082, 1, 0.000082, haralick_distance='1', pca_whiten=''true''
100000.067356, 2147483647.000000, 100000.073301, 1, 0.005946, haralick_distance='1', pca_whiten=''true''
