"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000029, 1, 0.000029, 
0.572957, 9.602235, 0.589296, 1, 0.016340, 
