"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000066, 1, 0.000066, haralick_distance='1', pca_whiten=''true''
100000.054436, 2147483647.000000, 100000.058052, 1, 0.003616, haralick_distance='1', pca_whiten=''true''
