"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000062, 1, 0.000062, haralick_distance='1', pca_whiten=''true''
100000.082905, 2147483647.000000, 100000.085112, 1, 0.002207, haralick_distance='1', pca_whiten=''true''
