"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000151, 1, 0.000151, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
28.716870, 0.476626, 28.779522, 1, 0.062652, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
400.865659, 0.466002, 403.054608, 2, 2.188949, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='6', svm_C='43.631739189404165', svm_gamma='2.705231874341496'
632.569441, 0.465964, 636.519430, 3, 3.949989, haralick_distance='2', isomap_n_components='3', isomap_n_neighbors='5', svm_C='58.53766556521345', svm_gamma='0.9828516955729952'
717.789202, 0.464556, 722.332108, 4, 4.542906, haralick_distance='2', isomap_n_components='3', isomap_n_neighbors='5', svm_C='77.62819158254764', svm_gamma='2.0898840731557122'
756.955568, 0.462728, 761.747505, 5, 4.791938, haralick_distance='2', isomap_n_components='4', isomap_n_neighbors='5', svm_C='92.82981357638587', svm_gamma='0.416359641078773'
1504.709615, 0.462584, 1515.388593, 6, 10.678978, haralick_distance='2', isomap_n_components='3', isomap_n_neighbors='6', svm_C='17.256273153729627', svm_gamma='3.6426923111355833'
1524.498003, 0.461286, 1535.431868, 7, 10.933865, haralick_distance='2', isomap_n_components='4', isomap_n_neighbors='5', svm_C='42.43017603700565', svm_gamma='0.7129952749884906'
1669.040676, 0.459721, 1681.077794, 8, 12.037118, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='6', svm_C='16.797703124235408', svm_gamma='2.203788125402279'
2857.139769, 0.459239, 2878.681305, 9, 21.541536, haralick_distance='3', isomap_n_components='3', isomap_n_neighbors='4', svm_C='27.08455173807142', svm_gamma='3.0651910541044693'
3020.448303, 0.447846, 3043.421478, 10, 22.973175, haralick_distance='2', isomap_n_components='4', isomap_n_neighbors='6', svm_C='8.792341019916936', svm_gamma='0.34509493339844294'
3326.289762, 0.439171, 3352.054107, 11, 25.764346, haralick_distance='2', isomap_n_components='4', isomap_n_neighbors='6', svm_C='34.45749744453757', svm_gamma='0.9931637940110273'
3995.630396, 0.438711, 4027.527799, 12, 31.897403, haralick_distance='2', isomap_n_components='4', isomap_n_neighbors='6', svm_C='37.518272440631854', svm_gamma='0.7092250478670049'
4362.571398, 0.428009, 4397.747817, 13, 35.176419, haralick_distance='2', isomap_n_components='4', isomap_n_neighbors='6', svm_C='34.45749744453757', svm_gamma='0.9080346895329579'
4787.162513, 0.427904, 4826.124310, 14, 38.961796, haralick_distance='2', isomap_n_components='4', isomap_n_neighbors='6', svm_C='16.754463267014042', svm_gamma='0.9080346895329579'
