"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000153, 1, 0.000153, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
161.356811, 0.204455, 161.505117, 1, 0.148306, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
5089.867168, 0.201307, 5100.823132, 2, 10.955965, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='6', svm_C='0.1723812488733827', svm_gamma='2.560313306889341'
6299.061132, 0.201192, 6312.723220, 3, 13.662089, haralick_distance='1', isomap_n_components='3', isomap_n_neighbors='6', svm_C='0.1723812488733827', svm_gamma='2.597032600881663'
7942.750420, 0.201100, 7960.685673, 4, 17.935253, haralick_distance='1', isomap_n_components='3', isomap_n_neighbors='6', svm_C='0.21035977194811234', svm_gamma='2.3143611510598445'
9224.945472, 0.200946, 9245.878193, 5, 20.932721, haralick_distance='1', isomap_n_components='3', isomap_n_neighbors='6', svm_C='0.1723812488733827', svm_gamma='2.6414297688724377'
9349.270004, 0.197379, 9370.490964, 6, 21.220960, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='7', svm_C='10.24343801705625', svm_gamma='0.049965796830995286'
10795.462476, 0.197262, 10820.145683, 7, 24.683206, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='7', svm_C='5.813236001056803', svm_gamma='0.049965796830995286'
13457.953389, 0.186964, 13489.599647, 8, 31.646258, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='7', svm_C='0.2730743590060636', svm_gamma='2.4230327823173683'
16335.640208, 0.183005, 16375.278429, 9, 39.638222, haralick_distance='1', isomap_n_components='4', isomap_n_neighbors='7', svm_C='0.2730743590060636', svm_gamma='0.989465669422304'
18974.691367, 0.181465, 19022.027646, 10, 47.336279, haralick_distance='1', isomap_n_components='4', isomap_n_neighbors='7', svm_C='0.2730743590060636', svm_gamma='1.2347883436828062'
