"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000046, 1, 0.000046, pca_whiten=''true''
22.713311, 2.548522, 22.785661, 1, 0.072351, pca_whiten=''true''
