"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000242, 1, 0.000242, 
0.961572, 4.523784, 1.016934, 1, 0.055362, 
