"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000137, 1, 0.000137, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
2.129190, 0.237573, 2.289191, 1, 0.160001, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
49.155266, 0.201421, 52.450955, 2, 3.295690, pca_whiten=''false'', svm_C='62.50814177672008', svm_gamma='0.028977341676197955'
63.244039, 0.198084, 67.353359, 3, 4.109321, pca_whiten=''false'', svm_C='71.64195118499528', svm_gamma='0.04656306535160068'
66.153190, 0.192632, 70.420020, 4, 4.266830, pca_whiten=''false'', svm_C='78.79190809170979', svm_gamma='0.028977341676197955'
79.961129, 0.189758, 85.198336, 5, 5.237206, pca_whiten=''false'', svm_C='46.46386095647948', svm_gamma='0.028977341676197955'
95.962290, 0.189118, 102.167499, 6, 6.205209, pca_whiten=''true'', svm_C='33.461466897544675', svm_gamma='0.02089893372897097'
107.480471, 0.188793, 114.482802, 7, 7.002331, pca_whiten=''true'', svm_C='19.25174088112456', svm_gamma='0.04754186023857344'
119.208713, 0.186217, 127.380110, 8, 8.171397, pca_whiten=''true'', svm_C='20.90375826808933', svm_gamma='0.02089893372897097'
145.358318, 0.183771, 155.639223, 9, 10.280905, pca_whiten=''true'', svm_C='22.860181790199704', svm_gamma='0.02089893372897097'
155.612800, 0.178752, 166.502041, 10, 10.889241, pca_whiten=''false'', svm_C='28.1956022264791', svm_gamma='0.02089893372897097'
