"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000072, 1, 0.000072, svm_C='0.1', svm_gamma='4.005'
2.714870, 1.011222, 2.731796, 1, 0.016926, svm_C='0.1', svm_gamma='4.005'
5.456335, 1.010239, 5.505500, 2, 0.049165, svm_C='100.0', svm_gamma='2.0075'
8.199685, 1.002534, 8.267278, 3, 0.067593, svm_C='75.025', svm_gamma='4.005'
10.929125, 0.911372, 11.034932, 4, 0.105807, svm_C='0.1', svm_gamma='0.01'
18.938646, 0.657389, 19.118165, 5, 0.179520, svm_C='50.050000000000004', svm_gamma='0.01'
32.496387, 0.649485, 32.831073, 6, 0.334686, svm_C='25.075000000000003', svm_gamma='0.01'
35.075274, 0.649485, 35.428741, 7, 0.353466, svm_C='75.025', svm_gamma='0.01'
