"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000153, 1, 0.000153, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
144.853592, 0.554742, 144.917828, 1, 0.064236, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
291.397418, 0.550566, 291.728228, 2, 0.330810, haralick_distance='1', isomap_n_components='4', isomap_n_neighbors='7', svm_C='72.54534814538891', svm_gamma='4.489288587472055'
436.183244, 0.479505, 436.650444, 3, 0.467200, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='6', svm_C='78.990011851405', svm_gamma='6.602930247746782'
1670.195761, 0.472341, 1673.208603, 4, 3.012841, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='6', svm_C='18.253089843996378', svm_gamma='6.675583330720798'
2093.663973, 0.462043, 2097.418404, 5, 3.754431, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='30.036388361509584', svm_gamma='2.866003042075578'
2717.552507, 0.457760, 2722.624768, 6, 5.072261, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='3.8729322783110405', svm_gamma='5.16230607990393'
3536.814545, 0.443679, 3543.570154, 7, 6.755609, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='6', svm_C='1.3450691739652534', svm_gamma='4.010587139440228'
4877.426119, 0.440372, 4886.751362, 8, 9.325243, haralick_distance='3', isomap_n_components='3', isomap_n_neighbors='6', svm_C='36.350555232741804', svm_gamma='2.493080816981032'
5372.145348, 0.418670, 5382.748509, 9, 10.603162, haralick_distance='3', isomap_n_components='3', isomap_n_neighbors='6', svm_C='8.973721173986734', svm_gamma='0.10457901313654837'
8069.541741, 0.406288, 8086.013940, 10, 16.472199, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='48.23639381683501', svm_gamma='0.02678264790229167'
8487.823550, 0.404943, 8505.243632, 11, 17.420082, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='93.50344495285594', svm_gamma='0.02678264790229167'
11047.970841, 0.403220, 11070.660775, 12, 22.689934, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='93.79861448766188', svm_gamma='0.02678264790229167'
