"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000076, 1, 0.000076, isomap_n_components='2', isomap_n_neighbors='5'
0.441754, 17.555585, 0.461821, 1, 0.020067, isomap_n_components='2', isomap_n_neighbors='5'
3.047010, 16.401040, 3.229821, 2, 0.182811, isomap_n_components='4', isomap_n_neighbors='4'
