"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000088, 1, 0.000088, 
0.865931, 9.602235, 0.929692, 1, 0.063761, 
