"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000136, 1, 0.000136, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
0.368284, 0.731617, 0.451710, 1, 0.083425, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
0.598661, 0.552698, 0.768847, 2, 0.170185, pca_whiten=''true'', svm_C='65.31224049555269', svm_gamma='4.667651857354299'
1.163900, 0.549539, 1.527861, 3, 0.363961, pca_whiten=''true'', svm_C='1.2716634603503483', svm_gamma='5.837543753082359'
4.214981, 0.536577, 5.527399, 4, 1.312418, pca_whiten=''true'', svm_C='74.03895323452416', svm_gamma='1.9822428937900223'
4.707780, 0.531897, 6.136807, 5, 1.429028, pca_whiten=''true'', svm_C='29.9278263443308', svm_gamma='5.6831442858984085'
5.491237, 0.527942, 7.182963, 6, 1.691726, pca_whiten=''false'', svm_C='90.54227226407072', svm_gamma='3.6001724529254275'
10.297233, 0.524321, 13.627320, 7, 3.330087, pca_whiten=''false'', svm_C='66.88827267610928', svm_gamma='6.811960509934139'
22.765466, 0.523640, 30.767795, 8, 8.002329, pca_whiten=''true'', svm_C='39.69681426073353', svm_gamma='5.259531681167262'
28.048437, 0.520945, 37.952991, 9, 9.904555, pca_whiten=''true'', svm_C='39.624839080015995', svm_gamma='6.742604999749396'
