"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000133, 1, 0.000133, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
0.445781, 0.534997, 0.562049, 1, 0.116268, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
0.752009, 0.527404, 0.972599, 2, 0.220590, pca_whiten=''true'', svm_C='65.31224049555269', svm_gamma='4.667651857354299'
1.397464, 0.525591, 1.808170, 3, 0.410706, pca_whiten=''true'', svm_C='1.2716634603503483', svm_gamma='5.837543753082359'
1.596317, 0.525358, 2.088643, 4, 0.492326, pca_whiten=''true'', svm_C='78.990011851405', svm_gamma='6.602930247746782'
3.506032, 0.524986, 4.529566, 5, 1.023533, pca_whiten=''false'', svm_C='8.525290132531467', svm_gamma='6.775398905803626'
7.520690, 0.522403, 9.710871, 6, 2.190181, pca_whiten=''false'', svm_C='5.453329549834046', svm_gamma='5.385956981211823'
9.896493, 0.508327, 12.885214, 7, 2.988721, pca_whiten=''false'', svm_C='62.50814177672008', svm_gamma='0.028977341676197955'
11.374660, 0.497693, 15.021508, 8, 3.646848, pca_whiten=''false'', svm_C='72.58424334271244', svm_gamma='0.27808064666612087'
12.723909, 0.488970, 16.853175, 9, 4.129266, pca_whiten=''false'', svm_C='53.73916728653797', svm_gamma='0.03917360151637708'
30.020114, 0.483543, 40.387913, 10, 10.367799, pca_whiten=''true'', svm_C='3.702482300519715', svm_gamma='0.02032466392585023'
