"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000031, 1, 0.000031, 
0.174594, 3.922873, 0.185122, 1, 0.010529, 
