"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000072, 1, 0.000072, pca_whiten=''true''
4662.650644, 5.732700, 4663.287237, 1, 0.636593, pca_whiten=''true''
