"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000025, 1, 0.000025, 
0.205945, 2.257502, 0.221727, 1, 0.015782, 
