"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000103, 1, 0.000103, pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
0.541238, 4.392046, 0.598737, 1, 0.057499, pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
1.802884, 1.543516, 1.912013, 2, 0.109128, pca_whiten=''true'', rf_max_features='0.6263875900678313', rf_n_estimators='178'
3.216506, 1.359735, 3.344133, 3, 0.127628, pca_whiten=''false'', rf_max_features='0.3021465708060675', rf_n_estimators='203'
4.773415, 1.350839, 4.944292, 4, 0.170878, pca_whiten=''true'', rf_max_features='0.30586418148323496', rf_n_estimators='221'
14.041271, 1.282434, 14.390694, 5, 0.349423, pca_whiten=''false'', rf_max_features='0.35982023324748863', rf_n_estimators='197'
56.724465, 1.218156, 58.203635, 6, 1.479170, pca_whiten=''false'', rf_max_features='0.6382281800233585', rf_n_estimators='284'
118.268642, 1.207720, 121.444541, 7, 3.175899, pca_whiten=''true'', rf_max_features='0.4601821310682985', rf_n_estimators='262'
144.625399, 1.205885, 148.359235, 8, 3.733836, pca_whiten=''true'', rf_max_features='0.5033192686021412', rf_n_estimators='273'
150.537258, 1.143577, 154.412285, 9, 3.875027, pca_whiten=''true'', rf_max_features='0.6644643939328294', rf_n_estimators='288'
