"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000226, 1, 0.000226, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='1', pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
26.824928, 0.911273, 26.842668, 1, 0.017740, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='1', pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
55.670383, 0.702952, 55.754123, 2, 0.083740, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='3', pca_whiten=''false'', rf_max_features='0.7354015303010129', rf_n_estimators='186'
56.766852, 0.255146, 56.865288, 3, 0.098437, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''SVM'', pca_whiten=''false'', svm_C='54.10582404072731', svm_gamma='5.627505745726167'
59.517657, 0.246664, 59.793639, 4, 0.275982, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''true'', rf_max_features='0.5249461832010445', rf_n_estimators='134'
89.904728, 0.234637, 90.424122, 5, 0.519394, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''SVM'', pca_whiten=''false'', svm_C='70.21796237687262', svm_gamma='0.09655214888333256'
95.175727, 0.232546, 95.959939, 6, 0.784212, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''SVM'', pca_whiten=''false'', svm_C='0.6060663880489556', svm_gamma='1.499198571195036'
125.898456, 0.143035, 126.921537, 7, 1.023081, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.473241523930021', rf_n_estimators='172'
723.165320, 0.142078, 726.710871, 8, 3.545551, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.44602786072705863', rf_n_estimators='229'
921.553574, 0.140972, 926.188694, 9, 4.635120, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.5241939085833316', rf_n_estimators='253'
955.455321, 0.139111, 960.453725, 10, 4.998405, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='3', isomap_n_neighbors='4', rf_max_features='0.49886772886090436', rf_n_estimators='261'
1104.434278, 0.138715, 1110.251910, 11, 5.817632, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.37211269196697644', rf_n_estimators='251'
1108.411129, 0.137972, 1114.565220, 12, 6.154091, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.6721738256324368', rf_n_estimators='170'
1266.047293, 0.135490, 1273.724138, 13, 7.676845, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.5600768696726828', rf_n_estimators='228'
2107.855495, 0.134344, 2123.272249, 14, 15.416754, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.6380352350764018', rf_n_estimators='129'
2289.150006, 0.133746, 2306.552248, 15, 17.402242, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.5779861799876123', rf_n_estimators='123'
2584.517843, 0.130498, 2604.533531, 16, 20.015688, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.6056036841796493', rf_n_estimators='66'
