"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000116, 1, 0.000116, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
4.368715, 0.524999, 4.412136, 1, 0.043421, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
10.411319, 0.514610, 10.584719, 2, 0.173400, pca_whiten=''true'', svm_C='65.31224049555269', svm_gamma='4.667651857354299'
35.133890, 0.509442, 35.849607, 3, 0.715717, pca_whiten=''true'', svm_C='62.33281468850071', svm_gamma='1.5144007304461375'
112.689294, 0.505878, 115.374467, 4, 2.685173, pca_whiten=''true'', svm_C='57.67322325366572', svm_gamma='0.21987881172086612'
124.919727, 0.504922, 127.864578, 5, 2.944851, pca_whiten=''false'', svm_C='62.50814177672008', svm_gamma='0.028977341676197955'
184.423980, 0.504188, 189.253003, 6, 4.829023, pca_whiten=''false'', svm_C='89.9480222648067', svm_gamma='0.06087476302321115'
198.325389, 0.504171, 203.412377, 7, 5.086988, pca_whiten=''false'', svm_C='72.82167271069956', svm_gamma='0.019474077347745984'
360.678870, 0.503872, 370.317962, 8, 9.639091, pca_whiten=''false'', svm_C='87.47592590055574', svm_gamma='0.045337139905074895'
372.860976, 0.502662, 383.008338, 9, 10.147362, pca_whiten=''true'', svm_C='85.66592029545707', svm_gamma='0.08613856870701457'
673.011548, 0.502531, 691.920273, 10, 18.908726, pca_whiten=''false'', svm_C='90.26166319348235', svm_gamma='0.01893250381730671'
