"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000114, 1, 0.000114, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
0.502755, 1.025584, 0.538478, 1, 0.035723, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
1.387501, 1.015999, 1.464253, 2, 0.076752, pca_whiten=''true'', svm_C='65.31224049555269', svm_gamma='4.667651857354299'
4.755393, 1.014658, 5.001958, 3, 0.246565, pca_whiten=''true'', svm_C='69.69712111971603', svm_gamma='7.565840455614787'
5.464148, 1.013211, 5.757401, 4, 0.293253, pca_whiten=''false'', svm_C='43.44972047643372', svm_gamma='7.1582797874925035'
9.250245, 1.012471, 9.740609, 5, 0.490364, pca_whiten=''false'', svm_C='76.46168573209494', svm_gamma='7.197167374151004'
10.272132, 1.008294, 10.785846, 6, 0.513714, pca_whiten=''true'', svm_C='74.03895323452416', svm_gamma='1.9822428937900223'
20.578905, 1.004318, 21.701721, 7, 1.122816, pca_whiten=''false'', svm_C='78.01671936060845', svm_gamma='2.355527529242308'
25.098025, 1.002153, 26.458816, 8, 1.360791, pca_whiten=''true'', svm_C='81.72436726365513', svm_gamma='1.8503312954735511'
47.591676, 1.001855, 50.208501, 9, 2.616825, pca_whiten=''true'', svm_C='81.72436726365513', svm_gamma='2.1577188229400046'
73.607528, 1.001601, 77.787856, 10, 4.180328, pca_whiten=''false'', svm_C='45.29969527309987', svm_gamma='2.6001916326307946'
154.637240, 1.000552, 163.796598, 11, 9.159358, pca_whiten=''true'', svm_C='81.62819762825038', svm_gamma='1.915310565041716'
