"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000051, 1, 0.000051, pca_whiten=''true''
0.989483, 10.140974, 1.057434, 1, 0.067951, pca_whiten=''true''
