"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000141, 1, 0.000141, isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
67.236704, 0.506282, 67.454613, 1, 0.217909, isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
221.525427, 0.472907, 228.257654, 2, 6.732227, isomap_n_components='4', isomap_n_neighbors='7', svm_C='4.276488422228812', svm_gamma='1.9701559174126142'
246.088390, 0.467421, 253.357663, 3, 7.269273, isomap_n_components='4', isomap_n_neighbors='7', svm_C='3.483300099551729', svm_gamma='2.015454939286307'
323.424302, 0.443341, 332.885638, 4, 9.461336, isomap_n_components='4', isomap_n_neighbors='7', svm_C='1.564811276175172', svm_gamma='0.4481457180471368'
531.538627, 0.438693, 548.844560, 5, 17.305933, isomap_n_components='4', isomap_n_neighbors='7', svm_C='12.59612267529377', svm_gamma='0.2723234961345889'
589.001933, 0.435010, 608.751840, 6, 19.749908, isomap_n_components='4', isomap_n_neighbors='5', svm_C='6.8220734863250305', svm_gamma='0.14129418599732718'
1035.273402, 0.434982, 1073.701430, 7, 38.428028, isomap_n_components='4', isomap_n_neighbors='5', svm_C='17.47048141957262', svm_gamma='0.17395289586778276'
1065.932534, 0.431175, 1105.746277, 8, 39.813743, isomap_n_components='4', isomap_n_neighbors='5', svm_C='18.427403413341313', svm_gamma='0.15481220525947031'
1199.881109, 0.423419, 1245.746392, 9, 45.865283, isomap_n_components='4', isomap_n_neighbors='7', svm_C='17.87469565132557', svm_gamma='0.09577491104442427'
1317.971340, 0.422994, 1369.812006, 10, 51.840666, isomap_n_components='4', isomap_n_neighbors='7', svm_C='14.292851659672019', svm_gamma='0.11379133501669039'
1350.844963, 0.422787, 1404.306981, 11, 53.462018, isomap_n_components='4', isomap_n_neighbors='7', svm_C='25.06234369849007', svm_gamma='0.10126539127230816'
