"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000061, 1, 0.000061, pca_whiten=''true''
4.477968, 5.732700, 4.559068, 1, 0.081100, pca_whiten=''true''
