"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000107, 1, 0.000107, isomap_n_components='2', isomap_n_neighbors='5'
0.954292, 20.471217, 1.013499, 1, 0.059207, isomap_n_components='2', isomap_n_neighbors='5'
1.997846, 19.884188, 2.144440, 2, 0.146594, isomap_n_components='2', isomap_n_neighbors='7'
10.304684, 19.693932, 11.226464, 3, 0.921780, isomap_n_components='2', isomap_n_neighbors='6'
14.483451, 19.601243, 15.867961, 4, 1.384510, isomap_n_components='3', isomap_n_neighbors='7'
