"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000072, 1, 0.000072, rf_max_features='0.5', rf_n_estimators='81'
13.020949, 0.267344, 13.066767, 1, 0.045819, rf_max_features='0.5', rf_n_estimators='81'
