"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000176, 1, 0.000176, svm_C='1.0', svm_gamma='1.0'
3.894881, 1.051712, 3.945591, 1, 0.050710, svm_C='1.0', svm_gamma='1.0'
43.775604, 1.040889, 44.695688, 2, 0.920084, svm_C='4.801175107597434', svm_gamma='0.28819318254942516'
90.887953, 1.037274, 92.801008, 3, 1.913056, svm_C='14.60491094631461', svm_gamma='0.19126775750134556'
96.123133, 1.027697, 98.167445, 4, 2.044312, svm_C='9.343060034993911', svm_gamma='0.15774791786416237'
115.542149, 1.002498, 118.079259, 5, 2.537110, svm_C='20.052000522149655', svm_gamma='0.07277686283754188'
137.761069, 0.977723, 140.976692, 6, 3.215623, svm_C='19.773414446332406', svm_gamma='0.04299775584983216'
196.313926, 0.944123, 200.891395, 7, 4.577469, svm_C='93.71721751099322', svm_gamma='0.028213957890458094'
205.848079, 0.862096, 210.640677, 8, 4.792598, svm_C='95.84012386056284', svm_gamma='0.010049760852318212'
