"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000081, 1, 0.000081, pca_whiten=''true''
8.521894, 5.732700, 8.634055, 1, 0.112161, pca_whiten=''true''
