"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000118, 1, 0.000118, svm_C='1.0', svm_gamma='1.0'
5.298709, 0.513997, 5.379175, 1, 0.080467, svm_C='1.0', svm_gamma='1.0'
32.732807, 0.510950, 33.251438, 2, 0.518631, svm_C='20.54168193557642', svm_gamma='0.528615394341109'
51.510579, 0.504394, 52.410801, 3, 0.900222, svm_C='4.801175107597434', svm_gamma='0.28819318254942516'
73.407397, 0.503158, 74.724037, 4, 1.316639, svm_C='13.228055175479687', svm_gamma='0.26204245212636196'
143.705703, 0.502738, 146.345934, 5, 2.640230, svm_C='15.908434202115416', svm_gamma='0.22754957370512602'
279.671705, 0.499981, 284.956517, 6, 5.284812, svm_C='17.10445851377721', svm_gamma='0.0732444433917657'
430.788949, 0.498755, 439.122170, 7, 8.333221, svm_C='19.79518701901499', svm_gamma='0.057259608862946704'
