"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000082, 1, 0.000082, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
0.504153, 0.791910, 0.526428, 1, 0.022275, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
4.885435, 0.789684, 5.189762, 2, 0.304327, pca_whiten=''true'', svm_C='25.833879111337303', svm_gamma='2.5925190439316834'
5.361895, 0.733447, 5.727929, 3, 0.366034, pca_whiten=''true'', svm_C='28.47602111141865', svm_gamma='0.8905090834586253'
7.713581, 0.729269, 8.307066, 4, 0.593485, pca_whiten=''false'', svm_C='56.64875278433076', svm_gamma='0.5793081895462031'
10.169670, 0.721534, 10.910938, 5, 0.741268, pca_whiten=''true'', svm_C='52.722695684648635', svm_gamma='0.05314718755476485'
11.588542, 0.714602, 12.415937, 6, 0.827395, pca_whiten=''true'', svm_C='27.062022196808144', svm_gamma='0.1256736561715909'
14.685705, 0.700203, 15.783048, 7, 1.097343, pca_whiten=''false'', svm_C='79.05614959177805', svm_gamma='0.3062810455350955'
22.409441, 0.700151, 24.071492, 8, 1.662051, pca_whiten=''true'', svm_C='83.69000852021503', svm_gamma='0.2879199515128842'
24.502824, 0.697019, 26.337531, 9, 1.834707, pca_whiten=''false'', svm_C='87.4793847424389', svm_gamma='0.3002484538432688'
36.151280, 0.695574, 38.954966, 10, 2.803686, pca_whiten=''true'', svm_C='74.3542156212174', svm_gamma='0.3062810455350955'
47.121617, 0.695047, 50.799051, 11, 3.677434, pca_whiten=''true'', svm_C='68.9922879605943', svm_gamma='0.2710661495139127'
