"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000131, 1, 0.000131, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
81.503268, 0.554742, 81.564322, 1, 0.061055, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
163.939747, 0.552200, 164.120463, 2, 0.180716, haralick_distance='1', isomap_n_components='4', isomap_n_neighbors='7', svm_C='72.54534814538891', svm_gamma='4.489288587472055'
250.475898, 0.480363, 250.716054, 3, 0.240156, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='6', svm_C='78.990011851405', svm_gamma='6.602930247746782'
1560.501033, 0.471505, 1562.619377, 4, 2.118344, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='6', svm_C='48.49893205995276', svm_gamma='6.726820426854675'
2039.607444, 0.465375, 2042.586594, 5, 2.979150, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='30.036388361509584', svm_gamma='2.866003042075578'
2251.945133, 0.462992, 2255.311232, 6, 3.366098, haralick_distance='3', isomap_n_components='3', isomap_n_neighbors='6', svm_C='52.09352005833254', svm_gamma='7.137684729343545'
2937.697365, 0.462703, 2942.704719, 7, 5.007354, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='5', svm_C='47.577808119319684', svm_gamma='5.308963271453355'
3486.852305, 0.456068, 3493.192924, 8, 6.340620, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='5', svm_C='53.22172495198632', svm_gamma='0.6251939589580299'
4662.101557, 0.455149, 4670.726975, 9, 8.625417, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='14.76218475961213', svm_gamma='0.9093438500300549'
4732.007179, 0.442127, 4741.090641, 10, 9.083463, haralick_distance='3', isomap_n_components='3', isomap_n_neighbors='7', svm_C='35.01601618433303', svm_gamma='0.3895053416017933'
4868.401101, 0.437366, 4877.972657, 11, 9.571556, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='5', svm_C='47.577808119319684', svm_gamma='0.1029084084620619'
6101.420892, 0.436003, 6113.653393, 12, 12.232501, haralick_distance='3', isomap_n_components='3', isomap_n_neighbors='7', svm_C='81.9113254309152', svm_gamma='0.13559635008133786'
6514.439131, 0.418970, 6527.612379, 13, 13.173248, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='56.38695501914111', svm_gamma='0.10354654271011131'
7259.763989, 0.409347, 7274.330062, 14, 14.566073, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='63.91731176702367', svm_gamma='0.048225307718037895'
9528.183586, 0.406164, 9548.276677, 15, 20.093091, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='6', svm_C='5.699262263409087', svm_gamma='0.017180595869641782'
11553.762604, 0.405577, 11578.683798, 16, 24.921194, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='5.699262263409087', svm_gamma='0.017180595869641782'
12437.256706, 0.405088, 12463.794730, 17, 26.538024, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='19.58812187531281', svm_gamma='0.016572133474859217'
