"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000124, 1, 0.000124, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
50.297347, 0.789845, 50.434029, 1, 0.136682, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
61.835419, 0.788978, 62.271834, 2, 0.436415, pca_whiten=''true'', svm_C='25.833879111337303', svm_gamma='2.5925190439316834'
63.522406, 0.735324, 64.042997, 3, 0.520591, pca_whiten=''true'', svm_C='28.47602111141865', svm_gamma='0.8905090834586253'
68.680563, 0.725792, 69.448525, 4, 0.767962, pca_whiten=''false'', svm_C='56.64875278433076', svm_gamma='0.5793081895462031'
76.357609, 0.703096, 77.515636, 5, 1.158028, pca_whiten=''true'', svm_C='94.33098207960246', svm_gamma='0.11168777361183017'
91.151766, 0.702091, 92.868200, 6, 1.716434, pca_whiten=''true'', svm_C='84.89723390482571', svm_gamma='0.24219074400875606'
101.454585, 0.700130, 103.486531, 7, 2.031946, pca_whiten=''true'', svm_C='96.88679775786801', svm_gamma='0.28289674012488697'
106.028915, 0.698243, 108.217919, 8, 2.189004, pca_whiten=''true'', svm_C='51.606426563740534', svm_gamma='0.21629489823761933'
135.673974, 0.697367, 139.101117, 9, 3.427143, pca_whiten=''true'', svm_C='77.48572758862792', svm_gamma='0.15787158932754375'
172.980423, 0.697079, 177.784156, 10, 4.803732, pca_whiten=''true'', svm_C='99.2581115981226', svm_gamma='0.2263478727150778'
221.835313, 0.696953, 228.791195, 11, 6.955882, pca_whiten=''true'', svm_C='79.38724484972651', svm_gamma='0.3169484791806593'
245.671287, 0.695686, 253.747360, 12, 8.076073, pca_whiten=''false'', svm_C='22.027547041919547', svm_gamma='0.38043754756885306'
