"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000117, 1, 0.000117, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
1.337962, 0.895670, 1.380821, 1, 0.042859, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
14.351701, 0.879573, 15.018665, 2, 0.666964, pca_whiten=''true'', svm_C='28.47602111141865', svm_gamma='0.8905090834586253'
23.593158, 0.760337, 24.640966, 3, 1.047808, pca_whiten=''false'', svm_C='96.57050164881632', svm_gamma='0.16294281940752972'
30.153672, 0.739428, 31.463560, 4, 1.309888, pca_whiten=''true'', svm_C='94.33098207960246', svm_gamma='0.11168777361183017'
44.267172, 0.700309, 46.020776, 5, 1.753605, pca_whiten=''false'', svm_C='62.50814177672008', svm_gamma='0.028977341676197955'
57.347996, 0.694508, 59.489448, 6, 2.141452, pca_whiten=''true'', svm_C='86.67473465805112', svm_gamma='0.025648320897559432'
62.670834, 0.689485, 65.028289, 7, 2.357456, pca_whiten=''true'', svm_C='49.756217706260564', svm_gamma='0.03505810769967766'
74.081063, 0.684928, 76.931527, 8, 2.850465, pca_whiten=''true'', svm_C='30.407786163581463', svm_gamma='0.04534454270755194'
76.785897, 0.684887, 79.712801, 9, 2.926905, pca_whiten=''false'', svm_C='16.425394382502834', svm_gamma='0.04948533159718488'
214.910040, 0.682789, 223.840632, 10, 8.930592, pca_whiten=''true'', svm_C='2.507559635127544', svm_gamma='0.09123811723490802'
334.430597, 0.667642, 347.973013, 11, 13.542416, pca_whiten=''false'', svm_C='4.0358917377973915', svm_gamma='0.06578559471328779'
