"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000060, 1, 0.000060, svm_C='0.1', svm_gamma='4.005'
0.878820, 0.328607, 0.894343, 1, 0.015523, svm_C='0.1', svm_gamma='4.005'
1.739594, 0.322487, 1.784929, 2, 0.045335, svm_C='100.0', svm_gamma='2.0075'
3.469813, 0.322302, 3.564674, 3, 0.094861, svm_C='0.1', svm_gamma='0.01'
4.328069, 0.321783, 4.439392, 4, 0.111322, svm_C='75.025', svm_gamma='6.0024999999999995'
5.986892, 0.299740, 6.147787, 5, 0.160895, svm_C='50.050000000000004', svm_gamma='0.01'
17.028748, 0.296068, 17.552794, 6, 0.524046, svm_C='100.0', svm_gamma='0.01'
