"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000102, 1, 0.000102, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
1.250176, 0.895670, 1.269135, 1, 0.018959, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
10.466096, 0.879611, 10.792595, 2, 0.326499, pca_whiten=''true'', svm_C='28.47602111141865', svm_gamma='0.8905090834586253'
19.291251, 0.844576, 19.966190, 3, 0.674939, pca_whiten=''true'', svm_C='26.328901949788275', svm_gamma='0.5877089571312493'
21.506566, 0.739827, 22.324944, 4, 0.818378, pca_whiten=''true'', svm_C='94.33098207960246', svm_gamma='0.11168777361183017'
26.355737, 0.705166, 27.422102, 5, 1.066365, pca_whiten=''true'', svm_C='91.41861169414915', svm_gamma='0.01772800023380404'
32.206162, 0.696110, 33.472878, 6, 1.266716, pca_whiten=''false'', svm_C='62.50814177672008', svm_gamma='0.028977341676197955'
45.833316, 0.693507, 47.803219, 7, 1.969903, pca_whiten=''false'', svm_C='69.65995155594406', svm_gamma='0.01772800023380404'
50.533805, 0.689392, 52.724717, 8, 2.190912, pca_whiten=''false'', svm_C='72.82167271069956', svm_gamma='0.019474077347745984'
112.011633, 0.688879, 117.040718, 9, 5.029084, pca_whiten=''true'', svm_C='5.417027910281366', svm_gamma='0.09225294851754084'
114.797588, 0.686715, 119.992598, 10, 5.195010, pca_whiten=''false'', svm_C='16.99329035545034', svm_gamma='0.02711025857793227'
117.428518, 0.682651, 122.700652, 11, 5.272135, pca_whiten=''false'', svm_C='4.428382060277484', svm_gamma='0.05119387953213797'
123.145519, 0.671572, 128.745178, 12, 5.599659, pca_whiten=''true'', svm_C='9.011289130735257', svm_gamma='0.05119387953213797'
174.700233, 0.671149, 182.729029, 13, 8.028797, pca_whiten=''true'', svm_C='9.452731803353139', svm_gamma='0.05119387953213797'
