"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000173, 1, 0.000173, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='1', pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
23.611295, 1.204131, 23.630410, 1, 0.019115, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='1', pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
47.753632, 0.697266, 47.831280, 2, 0.077648, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='3', pca_whiten=''false'', rf_max_features='0.7354015303010129', rf_n_estimators='186'
71.170678, 0.256623, 71.317709, 3, 0.147032, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''SVM'', pca_whiten=''false'', svm_C='54.10582404072731', svm_gamma='5.627505745726167'
217.183894, 0.249369, 217.540466, 4, 0.356572, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''true'', rf_max_features='0.5249461832010445', rf_n_estimators='134'
266.354468, 0.240702, 266.936785, 5, 0.582316, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''SVM'', pca_whiten=''false'', svm_C='13.532609409503097', svm_gamma='2.3627706410611276'
266.822154, 0.186873, 267.478663, 6, 0.656509, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''SVM'', isomap_n_components='2', isomap_n_neighbors='7', svm_C='2.817572373980315', svm_gamma='0.749431642254211'
268.659663, 0.179209, 269.418739, 7, 0.759076, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''SVM'', isomap_n_components='2', isomap_n_neighbors='4', svm_C='2.1786222195266136', svm_gamma='0.43379213225949986'
294.715069, 0.163290, 295.831777, 8, 1.116708, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''SVM'', isomap_n_components='3', isomap_n_neighbors='7', svm_C='0.1824871232294184', svm_gamma='0.8985367561858346'
344.854946, 0.153218, 346.393761, 9, 1.538815, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='3', rf_max_features='0.42104875431559446', rf_n_estimators='209'
469.025128, 0.149766, 471.424913, 10, 2.399784, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='7', rf_max_features='0.7728994302721798', rf_n_estimators='174'
574.059331, 0.144906, 577.410170, 11, 3.350839, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='3', isomap_n_neighbors='5', rf_max_features='0.5176145410372169', rf_n_estimators='107'
601.373780, 0.137209, 604.966887, 12, 3.593108, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='5', rf_max_features='0.4055251050010006', rf_n_estimators='297'
633.400595, 0.135122, 637.676813, 13, 4.276218, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='3', isomap_n_neighbors='4', rf_max_features='0.40201859476669943', rf_n_estimators='266'
636.271702, 0.133026, 640.794780, 14, 4.523078, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.4139201101349739', rf_n_estimators='75'
