"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000139, 1, 0.000139, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
228.505039, 0.448474, 228.613259, 1, 0.108220, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
454.087939, 0.436732, 454.488324, 2, 0.400385, haralick_distance='1', isomap_n_components='4', isomap_n_neighbors='7', svm_C='72.54534814538891', svm_gamma='4.489288587472055'
715.127707, 0.419284, 715.816449, 3, 0.688742, haralick_distance='1', isomap_n_components='3', isomap_n_neighbors='4', svm_C='60.41725723603728', svm_gamma='4.023397704614242'
960.541525, 0.414951, 961.441543, 4, 0.900017, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='6', svm_C='74.03895323452416', svm_gamma='1.9822428937900223'
1125.716128, 0.404815, 1126.765624, 5, 1.049495, haralick_distance='1', isomap_n_components='4', isomap_n_neighbors='5', svm_C='90.54227226407072', svm_gamma='3.6001724529254275'
1299.352384, 0.370825, 1300.642816, 6, 1.290431, haralick_distance='1', isomap_n_components='4', isomap_n_neighbors='6', svm_C='27.77333326847623', svm_gamma='1.3375897829228132'
4034.163411, 0.370296, 4040.264441, 7, 6.101031, haralick_distance='1', isomap_n_components='4', isomap_n_neighbors='6', svm_C='26.36193856592222', svm_gamma='1.4483611733624235'
4196.010891, 0.364928, 4202.520890, 8, 6.510000, haralick_distance='1', isomap_n_components='3', isomap_n_neighbors='6', svm_C='79.89888445550618', svm_gamma='1.3468441959370914'
4533.306670, 0.359800, 4540.369518, 9, 7.062848, haralick_distance='1', isomap_n_components='3', isomap_n_neighbors='6', svm_C='19.210084046989074', svm_gamma='1.3831175380984448'
6688.342912, 0.358274, 6698.908820, 10, 10.565908, haralick_distance='1', isomap_n_components='3', isomap_n_neighbors='6', svm_C='20.4275294669001', svm_gamma='1.149418096391711'
10623.488077, 0.356899, 10640.792356, 11, 17.304279, haralick_distance='1', isomap_n_components='3', isomap_n_neighbors='6', svm_C='21.636369925417053', svm_gamma='1.882458373455529'
12759.109364, 0.353787, 12780.375834, 12, 21.266470, haralick_distance='1', isomap_n_components='3', isomap_n_neighbors='6', svm_C='22.340654566851658', svm_gamma='1.4379447984014584'
