"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000114, 1, 0.000114, pca_whiten=''true''
5.009422, 13.189455, 5.303964, 1, 0.294542, pca_whiten=''true''
