"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000073, 1, 0.000073, svm_C='0.1', svm_gamma='4.005'
1.250733, 1.049430, 1.267218, 1, 0.016485, svm_C='0.1', svm_gamma='4.005'
2.450597, 1.028548, 2.498523, 2, 0.047926, svm_C='100.0', svm_gamma='2.0075'
3.658066, 1.028194, 3.723103, 3, 0.065037, svm_C='75.025', svm_gamma='4.005'
6.126099, 1.023637, 6.243562, 4, 0.117463, svm_C='75.025', svm_gamma='6.0024999999999995'
7.332759, 1.021125, 7.486300, 5, 0.153542, svm_C='100.0', svm_gamma='6.0024999999999995'
8.417702, 1.002483, 8.589372, 6, 0.171670, svm_C='50.050000000000004', svm_gamma='0.01'
14.296848, 1.001040, 14.612956, 7, 0.316108, svm_C='100.0', svm_gamma='0.01'
15.366354, 1.000307, 15.700409, 8, 0.334056, svm_C='75.025', svm_gamma='0.01'
