"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000143, 1, 0.000143, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
82.071319, 0.554742, 82.090982, 1, 0.019662, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
163.997183, 0.553716, 164.105033, 2, 0.107850, haralick_distance='1', isomap_n_components='4', isomap_n_neighbors='7', svm_C='72.54534814538891', svm_gamma='4.489288587472055'
247.263570, 0.479439, 247.417032, 3, 0.153462, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='6', svm_C='78.990011851405', svm_gamma='6.602930247746782'
809.074367, 0.471999, 810.004288, 4, 0.929921, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='6', svm_C='18.253089843996378', svm_gamma='6.675583330720798'
1074.284088, 0.463552, 1075.621096, 5, 1.337008, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='30.036388361509584', svm_gamma='2.866003042075578'
1196.123935, 0.463129, 1197.648034, 6, 1.524099, haralick_distance='3', isomap_n_components='3', isomap_n_neighbors='6', svm_C='23.625271658553565', svm_gamma='7.771851519279009'
1278.058777, 0.446793, 1279.713772, 7, 1.654995, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='45.83658124001255', svm_gamma='1.3171436683711324'
1366.604762, 0.440733, 1368.389282, 8, 1.784519, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='5', svm_C='16.746662824509947', svm_gamma='0.42412411838545694'
1631.359402, 0.414196, 1633.711177, 9, 2.351774, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='6', svm_C='52.118931135852286', svm_gamma='0.051460731099591324'
4884.449831, 0.411184, 4893.137651, 10, 8.687819, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='6', svm_C='2.234217767088351', svm_gamma='0.018145969230548564'
5595.996051, 0.408500, 5606.359214, 11, 10.363163, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='40.785685918399096', svm_gamma='0.051460731099591324'
5945.180397, 0.408182, 5956.188735, 12, 11.008338, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='6', svm_C='16.447262977517155', svm_gamma='0.024195476812045365'
10973.514788, 0.404704, 10996.297227, 13, 22.782439, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='3.343295932309634', svm_gamma='0.051460731099591324'
11774.542115, 0.401185, 11799.386200, 14, 24.844085, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='7', svm_C='0.38079191706656235', svm_gamma='0.024195476812045365'
