"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000088, 1, 0.000088, pca_whiten=''true''
101.927373, 13.189455, 102.122562, 1, 0.195189, pca_whiten=''true''
