"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000062, 1, 0.000062, svm_C='0.1', svm_gamma='4.005'
1.106780, 0.328606, 1.122981, 1, 0.016201, svm_C='0.1', svm_gamma='4.005'
2.149907, 0.316190, 2.197030, 2, 0.047123, svm_C='100.0', svm_gamma='2.0075'
5.163717, 0.309907, 5.304842, 3, 0.141126, svm_C='75.025', svm_gamma='6.0024999999999995'
8.053405, 0.309253, 8.344289, 4, 0.290884, svm_C='50.050000000000004', svm_gamma='6.0024999999999995'
13.194348, 0.308402, 13.724040, 5, 0.529692, svm_C='25.075000000000003', svm_gamma='6.0024999999999995'
17.583609, 0.308067, 18.251761, 6, 0.668152, svm_C='25.075000000000003', svm_gamma='8.0'
