"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000189, 1, 0.000189, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='1', pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
22.544390, 0.753093, 22.561612, 1, 0.017222, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='1', pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
45.690583, 0.708707, 45.769693, 2, 0.079110, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='3', pca_whiten=''false'', rf_max_features='0.7354015303010129', rf_n_estimators='186'
46.155626, 0.256492, 46.267789, 3, 0.112163, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''SVM'', pca_whiten=''false'', svm_C='54.10582404072731', svm_gamma='5.627505745726167'
48.060087, 0.240723, 48.328961, 4, 0.268874, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''true'', rf_max_features='0.5249461832010445', rf_n_estimators='134'
122.334295, 0.168474, 123.225275, 5, 0.890980, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='2', isomap_n_neighbors='3', rf_max_features='0.6791499292239576', rf_n_estimators='220'
341.229819, 0.143273, 343.428283, 6, 2.198464, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='3', rf_max_features='0.410840421752763', rf_n_estimators='88'
442.584302, 0.139928, 445.729298, 7, 3.144996, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.44602786072705863', rf_n_estimators='229'
921.436909, 0.137040, 929.910807, 8, 8.473898, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.7608573122725777', rf_n_estimators='270'
1228.450789, 0.137007, 1240.813075, 9, 12.362286, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='5', rf_max_features='0.33403316156537044', rf_n_estimators='39'
1375.204861, 0.135015, 1388.830038, 10, 13.625176, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='5', rf_max_features='0.31109114590176595', rf_n_estimators='173'
