"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000222, 1, 0.000222, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='1', pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
26.617033, 0.821707, 26.634341, 1, 0.017308, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='1', pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
54.135844, 0.702440, 54.233597, 2, 0.097752, dimensionality_reduction=''PCA'', feature_extraction=''haralick'', learning_algorithm=''RF'', haralick_distance='3', pca_whiten=''false'', rf_max_features='0.7354015303010129', rf_n_estimators='186'
55.458574, 0.253958, 55.574151, 3, 0.115577, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''SVM'', pca_whiten=''false'', svm_C='54.10582404072731', svm_gamma='5.627505745726167'
58.402350, 0.164342, 58.710281, 4, 0.307930, dimensionality_reduction=''PCA'', feature_extraction=''VGG'', learning_algorithm=''RF'', pca_whiten=''true'', rf_max_features='0.5249461832010445', rf_n_estimators='134'
433.921609, 0.151195, 436.128734, 5, 2.207125, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='3', rf_max_features='0.705258108074232', rf_n_estimators='182'
438.751774, 0.148324, 441.241470, 6, 2.489696, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='3', isomap_n_neighbors='3', rf_max_features='0.5639934902510244', rf_n_estimators='202'
525.716762, 0.142580, 528.644641, 7, 2.927879, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.7553648487162735', rf_n_estimators='256'
638.667730, 0.140155, 642.194195, 8, 3.526464, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='3', isomap_n_neighbors='4', rf_max_features='0.5639934902510244', rf_n_estimators='202'
639.889555, 0.138993, 643.434194, 9, 3.544639, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.44602786072705863', rf_n_estimators='229'
1084.791431, 0.133511, 1090.089716, 10, 5.298286, dimensionality_reduction=''ISOMAP'', feature_extraction=''VGG'', learning_algorithm=''RF'', isomap_n_components='4', isomap_n_neighbors='4', rf_max_features='0.6567523730677559', rf_n_estimators='174'
