"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000069, 1, 0.000069, rf_max_features='0.5', rf_n_estimators='81'
6.070642, 0.539169, 6.087067, 1, 0.016425, rf_max_features='0.5', rf_n_estimators='81'
122.541713, 0.536315, 122.814738, 2, 0.273025, rf_max_features='0.3', rf_n_estimators='81'
