"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000102, 1, 0.000102, pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
0.952995, 1.439207, 0.983031, 1, 0.030036, pca_whiten=''true'', rf_max_features='0.5', rf_n_estimators='10'
2.737702, 0.542871, 2.799892, 2, 0.062190, pca_whiten=''true'', rf_max_features='0.6263875900678313', rf_n_estimators='178'
4.289972, 0.537792, 4.368104, 3, 0.078132, pca_whiten=''false'', rf_max_features='0.3021465708060675', rf_n_estimators='203'
8.266181, 0.535119, 8.397997, 4, 0.131816, pca_whiten=''true'', rf_max_features='0.6948449041611862', rf_n_estimators='249'
12.503255, 0.535032, 12.687886, 5, 0.184631, pca_whiten=''false'', rf_max_features='0.5169655679501186', rf_n_estimators='270'
14.474787, 0.531697, 14.698062, 6, 0.223275, pca_whiten=''false'', rf_max_features='0.5825957699430724', rf_n_estimators='204'
24.749583, 0.531004, 25.144039, 7, 0.394457, pca_whiten=''true'', rf_max_features='0.49608570848401057', rf_n_estimators='180'
28.952935, 0.524774, 29.421892, 8, 0.468957, pca_whiten=''false'', rf_max_features='0.7526640253456993', rf_n_estimators='139'
69.992080, 0.518604, 71.356414, 9, 1.364334, pca_whiten=''true'', rf_max_features='0.791165158781181', rf_n_estimators='105'
