"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000071, 1, 0.000071, svm_C='0.1', svm_gamma='4.005'
3.289395, 1.019897, 3.312465, 1, 0.023070, svm_C='0.1', svm_gamma='4.005'
6.505061, 1.009997, 6.569437, 2, 0.064376, svm_C='100.0', svm_gamma='2.0075'
9.602774, 1.003827, 9.682968, 3, 0.080194, svm_C='75.025', svm_gamma='4.005'
12.480114, 0.924510, 12.594875, 4, 0.114762, svm_C='0.1', svm_gamma='0.01'
22.973341, 0.668208, 23.181356, 5, 0.208015, svm_C='50.050000000000004', svm_gamma='0.01'
38.574136, 0.666640, 39.004619, 6, 0.430484, svm_C='75.025', svm_gamma='0.01'
76.808645, 0.664434, 77.701444, 7, 0.892798, svm_C='100.0', svm_gamma='0.01'
