"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000272, 1, 0.000272, 
0.765027, 9.602235, 0.821197, 1, 0.056170, 
