"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000247, 1, 0.000247, isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
0.486204, 1.009349, 0.511380, 1, 0.025176, isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
1.003984, 1.006879, 1.095344, 2, 0.091360, isomap_n_components='2', isomap_n_neighbors='7', svm_C='94.12416540310615', svm_gamma='5.804177494310886'
1.499308, 1.005305, 1.617865, 3, 0.118557, isomap_n_components='4', isomap_n_neighbors='5', svm_C='25.725342527255737', svm_gamma='2.7907769724696707'
5.421962, 1.004372, 6.023917, 4, 0.601955, isomap_n_components='4', isomap_n_neighbors='5', svm_C='90.54227226407072', svm_gamma='3.6001724529254275'
9.483246, 0.999867, 10.606591, 5, 1.123345, isomap_n_components='3', isomap_n_neighbors='5', svm_C='44.70426151766206', svm_gamma='3.3211973801263546'
13.544703, 0.999783, 15.238907, 6, 1.694205, isomap_n_components='4', isomap_n_neighbors='7', svm_C='4.276488422228812', svm_gamma='1.9701559174126142'
16.595259, 0.999524, 18.653988, 7, 2.058729, isomap_n_components='3', isomap_n_neighbors='7', svm_C='93.71884818797504', svm_gamma='2.115457129688539'
18.065072, 0.994127, 20.344951, 8, 2.279880, isomap_n_components='3', isomap_n_neighbors='4', svm_C='53.04885660859465', svm_gamma='1.0805707104822995'
35.418345, 0.990169, 39.999689, 9, 4.581343, isomap_n_components='3', isomap_n_neighbors='5', svm_C='8.328573970897613', svm_gamma='1.2586890367429375'
43.352955, 0.989286, 48.981943, 10, 5.628988, isomap_n_components='3', isomap_n_neighbors='6', svm_C='63.02938630646394', svm_gamma='1.2658067561694406'
45.846453, 0.985871, 51.832403, 11, 5.985950, isomap_n_components='3', isomap_n_neighbors='6', svm_C='63.4240632807491', svm_gamma='1.0805707104822995'
55.879359, 0.985501, 63.328000, 12, 7.448641, isomap_n_components='3', isomap_n_neighbors='6', svm_C='84.26487950015841', svm_gamma='1.0712443610450537'
57.863298, 0.985330, 65.593068, 13, 7.729770, isomap_n_components='4', isomap_n_neighbors='5', svm_C='75.2076078884191', svm_gamma='1.0805707104822995'
58.898031, 0.981478, 66.760452, 14, 7.862420, isomap_n_components='3', isomap_n_neighbors='6', svm_C='96.14643651809361', svm_gamma='0.5873369768230238'
59.908751, 0.977349, 67.952345, 15, 8.043594, isomap_n_components='4', isomap_n_neighbors='6', svm_C='77.48967497664844', svm_gamma='0.5770238894489828'
60.923509, 0.975822, 69.107721, 16, 8.184212, isomap_n_components='4', isomap_n_neighbors='6', svm_C='75.3038762988252', svm_gamma='0.6120551010343935'
